(0, 3), 1
(1, 3), 1
(2, 3), 1
(3, 3), 1
(4, 3), 2
(5, 3), 2
(6, 3), 2
(7, 3), 6
(8, 3), 18
(9, 3), 18
(10, 3), 6
(11, 3), 2
(12, 3), 2
(13, 3), 2
(14, 3), 1
(15, 3), 1
(16, 3), 1
(17, 3), 1
(18, 3), 1
(19, 3), 1
(20, 3), 1
(21, 3), 1
(22, 3), 1
(23, 3), 1
(24, 3), 1
(25, 3), 1
(26, 3), 2
(27, 3), 2
(28, 3), 2
(29, 3), 2
(30, 3), 1
(31, 3), 1
(32, 3), 1
(33, 3), 1
(34, 3), 1
(35, 3), 1
(36, 3), 1
(37, 3), 1
(38, 3), 1
(39, 3), 1
(40, 3), 1
(41, 3), 1
(42, 3), 1
(43, 3), 1
(44, 3), 1
(45, 3), 1
(46, 3), 1
(47, 3), 1
(48, 3), 1
(49, 3), 1
(50, 3), 1
(51, 3), 1
(52, 3), 1
(53, 3), 1
(54, 3), 1
(55, 3), 1
(0, 4), 1
(1, 4), 1
(2, 4), 1
(3, 4), 1
(4, 4), 2
(5, 4), 2
(6, 4), 2
(7, 4), 6
(8, 4), 18
(9, 4), 18
(10, 4), 6
(11, 4), 2
(12, 4), 2
(13, 4), 2
(14, 4), 2
(15, 4), 2
(16, 4), 1
(17, 4), 1
(18, 4), 1
(19, 4), 1
(20, 4), 1
(21, 4), 1
(22, 4), 1
(23, 4), 1
(24, 4), 1
(25, 4), 1
(26, 4), 2
(27, 4), 2
(28, 4), 2
(29, 4), 2
(30, 4), 1
(31, 4), 1
(32, 4), 1
(33, 4), 1
(34, 4), 1
(35, 4), 1
(36, 4), 1
(37, 4), 1
(38, 4), 1
(39, 4), 1
(40, 4), 1
(41, 4), 1
(42, 4), 1
(43, 4), 1
(44, 4), 1
(45, 4), 1
(46, 4), 1
(47, 4), 1
(48, 4), 1
(49, 4), 1
(50, 4), 1
(51, 4), 1
(52, 4), 1
(53, 4), 1
(54, 4), 1
(55, 4), 1
(0, 5), 1
(1, 5), 1
(2, 5), 1
(3, 5), 2
(4, 5), 2
(5, 5), 2
(6, 5), 1
(7, 5), 6
(8, 5), 18
(9, 5), 18
(10, 5), 6
(11, 5), 1
(12, 5), 1
(13, 5), 2
(14, 5), 2
(15, 5), 2
(16, 5), 2
(17, 5), 2
(18, 5), 1
(19, 5), 1
(20, 5), 1
(21, 5), 1
(22, 5), 1
(23, 5), 1
(24, 5), 1
(25, 5), 1
(26, 5), 2
(27, 5), 2
(28, 5), 2
(29, 5), 2
(30, 5), 1
(31, 5), 1
(32, 5), 1
(33, 5), 1
(34, 5), 1
(35, 5), 1
(36, 5), 1
(37, 5), 1
(38, 5), 1
(39, 5), 1
(40, 5), 1
(41, 5), 1
(42, 5), 1
(43, 5), 1
(44, 5), 1
(45, 5), 1
(46, 5), 1
(47, 5), 1
(48, 5), 1
(49, 5), 1
(50, 5), 1
(51, 5), 1
(52, 5), 1
(53, 5), 1
(54, 5), 1
(55, 5), 1
(0, 6), 1
(1, 6), 1
(2, 6), 1
(3, 6), 2
(4, 6), 2
(5, 6), 1
(6, 6), 1
(7, 6), 6
(8, 6), 18
(9, 6), 18
(10, 6), 6
(11, 6), 1
(12, 6), 1
(13, 6), 1
(14, 6), 1
(15, 6), 1
(16, 6), 2
(17, 6), 2
(18, 6), 1
(19, 6), 1
(20, 6), 1
(21, 6), 1
(22, 6), 1
(23, 6), 1
(24, 6), 1
(25, 6), 1
(26, 6), 2
(27, 6), 2
(28, 6), 2
(29, 6), 2
(30, 6), 1
(31, 6), 1
(32, 6), 1
(33, 6), 1
(34, 6), 1
(35, 6), 1
(36, 6), 1
(37, 6), 1
(38, 6), 1
(39, 6), 1
(40, 6), 1
(41, 6), 1
(42, 6), 1
(43, 6), 1
(44, 6), 1
(45, 6), 1
(46, 6), 1
(47, 6), 1
(48, 6), 1
(49, 6), 1
(50, 6), 1
(51, 6), 1
(52, 6), 1
(53, 6), 1
(54, 6), 1
(55, 6), 1
(0, 7), 1
(1, 7), 1
(2, 7), 1
(3, 7), 2
(4, 7), 1
(5, 7), 1
(6, 7), 1
(7, 7), 6
(8, 7), 18
(9, 7), 18
(10, 7), 6
(11, 7), 1
(12, 7), 1
(13, 7), 1
(14, 7), 1
(15, 7), 1
(16, 7), 1
(17, 7), 2
(18, 7), 1
(19, 7), 1
(20, 7), 1
(21, 7), 6
(22, 7), 6
(23, 7), 6
(24, 7), 6
(25, 7), 1
(26, 7), 2
(27, 7), 1
(28, 7), 1
(29, 7), 1
(30, 7), 1
(31, 7), 1
(32, 7), 1
(33, 7), 1
(34, 7), 1
(35, 7), 1
(36, 7), 1
(37, 7), 1
(38, 7), 1
(39, 7), 1
(40, 7), 1
(41, 7), 1
(42, 7), 1
(43, 7), 1
(44, 7), 1
(45, 7), 1
(46, 7), 1
(47, 7), 1
(48, 7), 1
(49, 7), 1
(50, 7), 1
(51, 7), 1
(52, 7), 1
(53, 7), 1
(54, 7), 1
(55, 7), 1
(0, 8), 2
(1, 8), 2
(2, 8), 2
(3, 8), 2
(4, 8), 1
(5, 8), 1
(6, 8), 1
(7, 8), 6
(8, 8), 18
(9, 8), 18
(10, 8), 6
(11, 8), 2
(12, 8), 2
(13, 8), 2
(14, 8), 2
(15, 8), 1
(16, 8), 1
(17, 8), 2
(18, 8), 2
(19, 8), 2
(20, 8), 2
(21, 8), 6
(22, 8), 18
(23, 8), 18
(24, 8), 6
(25, 8), 1
(26, 8), 2
(27, 8), 2
(28, 8), 2
(29, 8), 2
(30, 8), 2
(31, 8), 2
(32, 8), 2
(33, 8), 2
(34, 8), 2
(35, 8), 2
(36, 8), 2
(37, 8), 2
(38, 8), 2
(39, 8), 2
(40, 8), 2
(41, 8), 2
(42, 8), 2
(43, 8), 2
(44, 8), 2
(45, 8), 2
(46, 8), 2
(47, 8), 2
(48, 8), 2
(49, 8), 2
(50, 8), 2
(51, 8), 2
(52, 8), 1
(53, 8), 1
(54, 8), 1
(55, 8), 1
(0, 9), 2
(1, 9), 1
(2, 9), 1
(3, 9), 1
(4, 9), 1
(5, 9), 1
(6, 9), 1
(7, 9), 6
(8, 9), 18
(9, 9), 18
(10, 9), 6
(11, 9), 1
(12, 9), 1
(13, 9), 1
(14, 9), 1
(15, 9), 1
(16, 9), 1
(17, 9), 2
(18, 9), 2
(19, 9), 1
(20, 9), 1
(21, 9), 6
(22, 9), 18
(23, 9), 18
(24, 9), 6
(25, 9), 1
(26, 9), 2
(27, 9), 1
(28, 9), 1
(29, 9), 1
(30, 9), 1
(31, 9), 1
(32, 9), 1
(33, 9), 1
(34, 9), 1
(35, 9), 1
(36, 9), 1
(37, 9), 1
(38, 9), 6
(39, 9), 6
(40, 9), 6
(41, 9), 6
(42, 9), 1
(43, 9), 1
(44, 9), 1
(45, 9), 1
(46, 9), 1
(47, 9), 1
(48, 9), 1
(49, 9), 1
(50, 9), 1
(51, 9), 2
(52, 9), 1
(53, 9), 1
(54, 9), 1
(55, 9), 1
(0, 10), 3
(1, 10), 1
(2, 10), 3
(3, 10), 3
(4, 10), 3
(5, 10), 3
(6, 10), 1
(7, 10), 6
(8, 10), 18
(9, 10), 18
(10, 10), 6
(11, 10), 1
(12, 10), 3
(13, 10), 1
(14, 10), 3
(15, 10), 3
(16, 10), 1
(17, 10), 3
(18, 10), 1
(19, 10), 1
(20, 10), 3
(21, 10), 6
(22, 10), 18
(23, 10), 18
(24, 10), 6
(25, 10), 3
(26, 10), 2
(27, 10), 1
(28, 10), 1
(29, 10), 1
(30, 10), 3
(31, 10), 3
(32, 10), 1
(33, 10), 1
(34, 10), 1
(35, 10), 1
(36, 10), 3
(37, 10), 3
(38, 10), 6
(39, 10), 18
(40, 10), 18
(41, 10), 6
(42, 10), 1
(43, 10), 1
(44, 10), 1
(45, 10), 1
(46, 10), 3
(47, 10), 3
(48, 10), 1
(49, 10), 1
(50, 10), 1
(51, 10), 2
(52, 10), 1
(53, 10), 1
(54, 10), 1
(55, 10), 1
(0, 11), 3
(1, 11), 1
(2, 11), 3
(3, 11), 3
(4, 11), 3
(5, 11), 3
(6, 11), 1
(7, 11), 6
(8, 11), 18
(9, 11), 18
(10, 11), 6
(11, 11), 1
(12, 11), 3
(13, 11), 1
(14, 11), 3
(15, 11), 3
(16, 11), 1
(17, 11), 3
(18, 11), 1
(19, 11), 1
(20, 11), 3
(21, 11), 6
(22, 11), 18
(23, 11), 18
(24, 11), 6
(25, 11), 3
(26, 11), 2
(27, 11), 1
(28, 11), 6
(29, 11), 6
(30, 11), 6
(31, 11), 6
(32, 11), 3
(33, 11), 3
(34, 11), 1
(35, 11), 1
(36, 11), 1
(37, 11), 1
(38, 11), 6
(39, 11), 18
(40, 11), 18
(41, 11), 6
(42, 11), 1
(43, 11), 1
(44, 11), 3
(45, 11), 3
(46, 11), 3
(47, 11), 3
(48, 11), 3
(49, 11), 3
(50, 11), 1
(51, 11), 2
(52, 11), 1
(53, 11), 1
(54, 11), 1
(55, 11), 1
(0, 12), 2
(1, 12), 3
(2, 12), 3
(3, 12), 3
(4, 12), 3
(5, 12), 3
(6, 12), 3
(7, 12), 6
(8, 12), 18
(9, 12), 18
(10, 12), 6
(11, 12), 3
(12, 12), 1
(13, 12), 3
(14, 12), 3
(15, 12), 3
(16, 12), 4
(17, 12), 2
(18, 12), 1
(19, 12), 1
(20, 12), 3
(21, 12), 6
(22, 12), 18
(23, 12), 18
(24, 12), 6
(25, 12), 3
(26, 12), 2
(27, 12), 1
(28, 12), 6
(29, 12), 18
(30, 12), 18
(31, 12), 6
(32, 12), 3
(33, 12), 3
(34, 12), 1
(35, 12), 1
(36, 12), 3
(37, 12), 3
(38, 12), 6
(39, 12), 18
(40, 12), 18
(41, 12), 6
(42, 12), 1
(43, 12), 1
(44, 12), 1
(45, 12), 1
(46, 12), 3
(47, 12), 3
(48, 12), 3
(49, 12), 3
(50, 12), 1
(51, 12), 2
(52, 12), 1
(53, 12), 1
(54, 12), 1
(55, 12), 1
(0, 13), 1
(1, 13), 3
(2, 13), 3
(3, 13), 3
(4, 13), 3
(5, 13), 3
(6, 13), 3
(7, 13), 6
(8, 13), 18
(9, 13), 18
(10, 13), 6
(11, 13), 3
(12, 13), 1
(13, 13), 3
(14, 13), 3
(15, 13), 3
(16, 13), 4
(17, 13), 1
(18, 13), 1
(19, 13), 1
(20, 13), 3
(21, 13), 6
(22, 13), 18
(23, 13), 18
(24, 13), 6
(25, 13), 3
(26, 13), 2
(27, 13), 1
(28, 13), 6
(29, 13), 18
(30, 13), 18
(31, 13), 6
(32, 13), 1
(33, 13), 1
(34, 13), 1
(35, 13), 1
(36, 13), 3
(37, 13), 3
(38, 13), 6
(39, 13), 18
(40, 13), 18
(41, 13), 6
(42, 13), 1
(43, 13), 1
(44, 13), 3
(45, 13), 3
(46, 13), 3
(47, 13), 3
(48, 13), 1
(49, 13), 1
(50, 13), 1
(51, 13), 2
(52, 13), 1
(53, 13), 1
(54, 13), 1
(55, 13), 1
(0, 14), 3
(1, 14), 1
(2, 14), 3
(3, 14), 1
(4, 14), 3
(5, 14), 3
(6, 14), 1
(7, 14), 6
(8, 14), 6
(9, 14), 6
(10, 14), 6
(11, 14), 3
(12, 14), 3
(13, 14), 1
(14, 14), 2
(15, 14), 3
(16, 14), 3
(17, 14), 3
(18, 14), 1
(19, 14), 1
(20, 14), 1
(21, 14), 6
(22, 14), 18
(23, 14), 18
(24, 14), 6
(25, 14), 1
(26, 14), 2
(27, 14), 1
(28, 14), 6
(29, 14), 18
(30, 14), 18
(31, 14), 6
(32, 14), 3
(33, 14), 3
(34, 14), 1
(35, 14), 1
(36, 14), 3
(37, 14), 3
(38, 14), 6
(39, 14), 18
(40, 14), 18
(41, 14), 6
(42, 14), 1
(43, 14), 1
(44, 14), 3
(45, 14), 3
(46, 14), 1
(47, 14), 1
(48, 14), 3
(49, 14), 3
(50, 14), 1
(51, 14), 2
(52, 14), 1
(53, 14), 1
(54, 14), 1
(55, 14), 1
(0, 15), 3
(1, 15), 1
(2, 15), 3
(3, 15), 1
(4, 15), 3
(5, 15), 3
(6, 15), 1
(7, 15), 3
(8, 15), 1
(9, 15), 3
(10, 15), 3
(11, 15), 3
(12, 15), 3
(13, 15), 1
(14, 15), 2
(15, 15), 3
(16, 15), 3
(17, 15), 3
(18, 15), 1
(19, 15), 1
(20, 15), 3
(21, 15), 6
(22, 15), 18
(23, 15), 18
(24, 15), 6
(25, 15), 3
(26, 15), 2
(27, 15), 1
(28, 15), 6
(29, 15), 18
(30, 15), 18
(31, 15), 6
(32, 15), 1
(33, 15), 1
(34, 15), 1
(35, 15), 1
(36, 15), 3
(37, 15), 3
(38, 15), 6
(39, 15), 18
(40, 15), 18
(41, 15), 6
(42, 15), 1
(43, 15), 1
(44, 15), 1
(45, 15), 1
(46, 15), 3
(47, 15), 3
(48, 15), 1
(49, 15), 1
(50, 15), 1
(51, 15), 2
(52, 15), 1
(53, 15), 1
(54, 15), 1
(55, 15), 1
(0, 16), 1
(1, 16), 1
(2, 16), 1
(3, 16), 1
(4, 16), 1
(5, 16), 1
(6, 16), 1
(7, 16), 1
(8, 16), 3
(9, 16), 3
(10, 16), 2
(11, 16), 2
(12, 16), 1
(13, 16), 2
(14, 16), 2
(15, 16), 3
(16, 16), 3
(17, 16), 1
(18, 16), 1
(19, 16), 1
(20, 16), 1
(21, 16), 6
(22, 16), 18
(23, 16), 18
(24, 16), 6
(25, 16), 1
(26, 16), 2
(27, 16), 2
(28, 16), 6
(29, 16), 18
(30, 16), 18
(31, 16), 6
(32, 16), 3
(33, 16), 3
(34, 16), 1
(35, 16), 1
(36, 16), 1
(37, 16), 1
(38, 16), 6
(39, 16), 18
(40, 16), 18
(41, 16), 6
(42, 16), 1
(43, 16), 1
(44, 16), 3
(45, 16), 3
(46, 16), 3
(47, 16), 3
(48, 16), 3
(49, 16), 3
(50, 16), 1
(51, 16), 2
(52, 16), 1
(53, 16), 1
(54, 16), 1
(55, 16), 1
(0, 17), 1
(1, 17), 1
(2, 17), 1
(3, 17), 1
(4, 17), 1
(5, 17), 1
(6, 17), 1
(7, 17), 1
(8, 17), 3
(9, 17), 3
(10, 17), 1
(11, 17), 2
(12, 17), 1
(13, 17), 2
(14, 17), 3
(15, 17), 3
(16, 17), 3
(17, 17), 1
(18, 17), 1
(19, 17), 1
(20, 17), 3
(21, 17), 6
(22, 17), 18
(23, 17), 18
(24, 17), 6
(25, 17), 3
(26, 17), 1
(27, 17), 2
(28, 17), 6
(29, 17), 18
(30, 17), 18
(31, 17), 6
(32, 17), 3
(33, 17), 3
(34, 17), 1
(35, 17), 1
(36, 17), 3
(37, 17), 3
(38, 17), 6
(39, 17), 18
(40, 17), 18
(41, 17), 6
(42, 17), 1
(43, 17), 1
(44, 17), 1
(45, 17), 1
(46, 17), 3
(47, 17), 3
(48, 17), 3
(49, 17), 3
(50, 17), 1
(51, 17), 2
(52, 17), 1
(53, 17), 1
(54, 17), 1
(55, 17), 1
(0, 18), 1
(1, 18), 1
(2, 18), 1
(3, 18), 1
(4, 18), 1
(5, 18), 1
(6, 18), 1
(7, 18), 1
(8, 18), 1
(9, 18), 3
(10, 18), 3
(11, 18), 2
(12, 18), 2
(13, 18), 2
(14, 18), 3
(15, 18), 1
(16, 18), 3
(17, 18), 3
(18, 18), 1
(19, 18), 1
(20, 18), 3
(21, 18), 6
(22, 18), 18
(23, 18), 18
(24, 18), 6
(25, 18), 3
(26, 18), 1
(27, 18), 2
(28, 18), 6
(29, 18), 18
(30, 18), 18
(31, 18), 6
(32, 18), 3
(33, 18), 3
(34, 18), 1
(35, 18), 1
(36, 18), 3
(37, 18), 3
(38, 18), 6
(39, 18), 18
(40, 18), 18
(41, 18), 6
(42, 18), 1
(43, 18), 1
(44, 18), 3
(45, 18), 3
(46, 18), 3
(47, 18), 3
(48, 18), 3
(49, 18), 3
(50, 18), 1
(51, 18), 2
(52, 18), 1
(53, 18), 1
(54, 18), 1
(55, 18), 1
(0, 19), 1
(1, 19), 1
(2, 19), 1
(3, 19), 1
(4, 19), 1
(5, 19), 1
(6, 19), 1
(7, 19), 1
(8, 19), 1
(9, 19), 3
(10, 19), 3
(11, 19), 2
(12, 19), 2
(13, 19), 2
(14, 19), 3
(15, 19), 1
(16, 19), 3
(17, 19), 3
(18, 19), 1
(19, 19), 1
(20, 19), 1
(21, 19), 6
(22, 19), 6
(23, 19), 6
(24, 19), 6
(25, 19), 3
(26, 19), 1
(27, 19), 2
(28, 19), 6
(29, 19), 18
(30, 19), 18
(31, 19), 6
(32, 19), 3
(33, 19), 3
(34, 19), 1
(35, 19), 1
(36, 19), 3
(37, 19), 3
(38, 19), 6
(39, 19), 18
(40, 19), 18
(41, 19), 6
(42, 19), 1
(43, 19), 1
(44, 19), 3
(45, 19), 3
(46, 19), 1
(47, 19), 1
(48, 19), 3
(49, 19), 3
(50, 19), 1
(51, 19), 2
(52, 19), 1
(53, 19), 1
(54, 19), 1
(55, 19), 1
(0, 20), 1
(1, 20), 1
(2, 20), 1
(3, 20), 1
(4, 20), 1
(5, 20), 1
(6, 20), 1
(7, 20), 1
(8, 20), 3
(9, 20), 3
(10, 20), 2
(11, 20), 3
(12, 20), 2
(13, 20), 3
(14, 20), 1
(15, 20), 3
(16, 20), 3
(17, 20), 1
(18, 20), 1
(19, 20), 1
(20, 20), 3
(21, 20), 3
(22, 20), 1
(23, 20), 1
(24, 20), 3
(25, 20), 3
(26, 20), 1
(27, 20), 1
(28, 20), 6
(29, 20), 18
(30, 20), 18
(31, 20), 6
(32, 20), 1
(33, 20), 1
(34, 20), 1
(35, 20), 1
(36, 20), 3
(37, 20), 3
(38, 20), 6
(39, 20), 18
(40, 20), 18
(41, 20), 6
(42, 20), 1
(43, 20), 1
(44, 20), 1
(45, 20), 1
(46, 20), 3
(47, 20), 3
(48, 20), 1
(49, 20), 1
(50, 20), 1
(51, 20), 1
(52, 20), 1
(53, 20), 1
(54, 20), 1
(55, 20), 1
(0, 21), 1
(1, 21), 1
(2, 21), 1
(3, 21), 1
(4, 21), 1
(5, 21), 1
(6, 21), 1
(7, 21), 1
(8, 21), 3
(9, 21), 3
(10, 21), 3
(11, 21), 3
(12, 21), 1
(13, 21), 3
(14, 21), 1
(15, 21), 3
(16, 21), 3
(17, 21), 1
(18, 21), 1
(19, 21), 1
(20, 21), 1
(21, 21), 1
(22, 21), 3
(23, 21), 3
(24, 21), 1
(25, 21), 1
(26, 21), 1
(27, 21), 1
(28, 21), 6
(29, 21), 18
(30, 21), 18
(31, 21), 6
(32, 21), 3
(33, 21), 3
(34, 21), 1
(35, 21), 1
(36, 21), 1
(37, 21), 1
(38, 21), 6
(39, 21), 6
(40, 21), 6
(41, 21), 6
(42, 21), 1
(43, 21), 1
(44, 21), 3
(45, 21), 3
(46, 21), 1
(47, 21), 1
(48, 21), 3
(49, 21), 3
(50, 21), 1
(51, 21), 1
(52, 21), 1
(53, 21), 1
(54, 21), 1
(55, 21), 1
