25,2,6
25,3,2
25,4,3
25,5,3
25,6,3
26,-4,6
26,-3,7
26,-2,8
26,-1,8
26,0,7
26,1,6
26,2,6
26,3,1
26,4,3
26,5,3
26,6,3
27,-4,6
27,-3,6
27,-2,6
27,-1,6
27,0,6
27,1,6
27,2,2
27,3,3
27,4,1
27,5,3
27,6,3
28,-4,3
28,-3,1
28,-2,3
28,-1,3
28,0,3
28,1,3
28,2,1
28,3,3
28,4,1
28,5,3
28,6,3
29,-4,1
29,-3,3
29,-2,3
29,-1,2
29,0,3
29,1,1
29,2,3
29,3,1
29,4,3
29,5,3
29,6,1
30,-4,1
30,-3,3
30,-2,3
30,-1,2
30,0,3
30,1,1
30,2,3
30,3,1
30,4,3
30,5,3
30,6,1
31,-4,1
31,-3,2
31,-2,2
31,-1,2
31,0,1
31,1,1
31,2,1
31,3,1
31,4,1
31,5,1
31,6,1
32,-4,2
32,-3,2
32,-2,1
32,-1,1
32,0,1
32,1,1
32,2,1
32,3,1
32,4,1
32,5,1
32,6,1
33,-4,3
33,-3,1
33,-2,3
33,-1,3
33,0,3
33,1,3
33,2,1
33,3,3
33,4,1
33,5,3
33,6,3
34,-4,3
34,-3,1
34,-2,3
34,-1,3
34,0,3
34,1,3
34,2,1
34,3,3
34,4,1
34,5,3
34,6,3
35,-4,1
35,-3,3
35,-2,3
35,-1,3
35,0,3
35,1,1
35,2,3
35,3,1
35,4,3
35,5,3
35,6,3
36,-4,1
36,-3,3
36,-2,3
36,-1,3
36,0,3
36,1,1
36,2,3
36,3,6
36,4,6
36,5,6
36,6,6
37,-4,3
37,-3,1
37,-2,3
37,-1,3
37,0,1
37,1,3
37,2,6
37,3,6
37,4,7
37,5,7
37,6,8
38,-4,3
38,-3,1
38,-2,3
38,-1,3
38,0,1
38,1,3
38,2,6
38,3,6
38,4,8
38,5,9
38,6,9
39,-4,1
39,-3,1
39,-2,1
39,-1,1
39,0,1
39,1,1
39,2,6
39,3,7
39,4,8
39,5,9
39,6,9
40,-4,1
40,-3,1
40,-2,1
40,-1,1
40,0,1
40,1,1
40,2,6
40,3,7
40,4,8
40,5,9
40,6,9
41,-4,1
41,-3,3
41,-2,3
41,-1,3
41,0,3
41,1,1
41,2,6
41,3,6
41,4,8
41,5,9
41,6,9
42,-4,1
42,-3,3
42,-2,3
42,-1,3
42,0,3
42,1,1
42,2,6
42,3,6
42,4,7
42,5,8
42,6,8
43,-4,3
43,-3,3
43,-2,3
43,-1,3
43,0,1
43,1,3
43,2,3
43,3,6
43,4,6
43,5,6
43,6,6
44,-4,3
44,-3,3
44,-2,3
44,-1,3
44,0,1
44,1,3
44,2,3
44,3,3
44,4,3
44,5,6
44,6,6
45,-4,1
45,-3,3
45,-2,3
45,-1,3
45,0,3
45,1,1
45,2,3
45,3,1
45,4,3
45,5,3
45,6,1
46,-4,1
46,-3,3
46,-2,3
46,-1,3
46,0,3
46,1,1
46,2,3
46,3,1
46,4,3
46,5,3
46,6,1
47,-4,1
47,-3,1
47,-2,1
47,-1,1
47,0,1
47,1,1
47,2,1
47,3,1
47,4,1
47,5,1
47,6,1
48,-4,2
48,-3,2
48,-2,2
48,-1,2
48,0,2
48,1,2
48,2,2
48,3,2
48,4,2
48,5,2
48,6,2
49,-4,1
49,-3,1
49,-2,1
49,-1,1
49,0,1
49,1,1
49,2,1
49,3,1
49,4,1
49,5,1
49,6,1
50,-4,1
50,-3,1
50,-2,1
50,-1,1
50,0,1
50,1,1
50,2,1
50,3,1
50,4,1
50,5,1
50,6,1
51,-4,1
51,-3,1
51,-2,1
51,-1,1
51,0,1
51,1,1
51,2,1
51,3,1
51,4,1
51,5,1
51,6,1
52,-4,1
52,-3,1
52,-2,1
52,-1,1
52,0,1
52,1,1
52,2,1
52,3,1
52,4,1
52,5,1
52,6,1
