(11, 3), 3
(11, 4), 1
(11, 5), 1
(11, 6), 2
(11, 7), 3
(11, 8), 1
(11, 9), 1
(12, 0), 3
(12, 1), 3
(12, 2), 3
(12, 3), 3
(12, 4), 1
(12, 5), 1
(12, 6), 1
(12, 7), 2
(12, 8), 3
(12, 9), 3
(13, 0), 1
(13, 1), 1
(13, 2), 3
(13, 3), 3
(13, 4), 1
(13, 5), 1
(13, 6), 2
(13, 7), 3
(13, 8), 3
(13, 9), 3
(14, 0), 3
(14, 1), 3
(14, 2), 1
(14, 3), 1
(14, 4), 1
(14, 5), 1
(14, 6), 2
(14, 7), 3
(14, 8), 3
(14, 9), 3
(15, 0), 1
(15, 1), 1
(15, 2), 3
(15, 3), 3
(15, 4), 1
(15, 5), 1
(15, 6), 1
(15, 7), 2
(15, 8), 3
(15, 9), 3
(16, 0), 3
(16, 1), 3
(16, 2), 1
(16, 3), 1
(16, 4), 1
(16, 5), 1
(16, 6), 2
(16, 7), 3
(16, 8), 1
(16, 9), 1
(17, 0), 3
(17, 1), 3
(17, 2), 3
(17, 3), 3
(17, 4), 1
(17, 5), 1
(17, 6), 2
(17, 7), 3
(17, 8), 3
(17, 9), 3
(18, 0), 3
(18, 1), 3
(18, 2), 3
(18, 3), 3
(18, 4), 1
(18, 5), 1
(18, 6), 2
(18, 7), 3
(18, 8), 3
(18, 9), 3
(19, 0), 3
(19, 1), 3
(19, 2), 3
(19, 3), 3
(19, 4), 1
(19, 5), 1
(19, 6), 2
(19, 7), 3
(19, 8), 3
(19, 9), 3
(20, 0), 1
(20, 1), 1
(20, 2), 3
(20, 3), 3
(20, 4), 1
(20, 5), 1
(20, 6), 1
(20, 7), 1
(20, 8), 3
(20, 9), 3
(21, 0), 3
(21, 1), 3
(21, 2), 1
(21, 3), 1
(21, 4), 1
(21, 5), 1
(21, 6), 3
(21, 7), 3
(21, 8), 2
(21, 9), 1
(22, 0), 1
(22, 1), 1
(22, 2), 3
(22, 3), 3
(22, 4), 1
(22, 5), 1
(22, 6), 1
(22, 7), 1
(22, 8), 3
(22, 9), 3
(23, 0), 3
(23, 1), 3
(23, 2), 1
(23, 3), 1
(23, 4), 1
(23, 5), 1
(23, 6), 2
(23, 7), 3
(23, 8), 2
(23, 9), 1
(24, 0), 3
(24, 1), 3
(24, 2), 3
(24, 3), 3
(24, 4), 1
(24, 5), 1
(24, 6), 3
(24, 7), 3
(24, 8), 3
(24, 9), 3
(25, 0), 1
(25, 1), 1
(25, 2), 3
(25, 3), 3
(25, 4), 2
(25, 5), 2
(25, 6), 3
(25, 7), 3
(25, 8), 3
(25, 9), 3
(26, 0), 3
(26, 1), 3
(26, 2), 3
(26, 3), 3
(26, 4), 2
(26, 5), 1
(26, 6), 3
(26, 7), 3
(26, 8), 3
(26, 9), 3
(27, 0), 1
(27, 1), 2
(27, 2), 3
(27, 3), 3
(27, 4), 1
(27, 5), 1
(27, 6), 1
(27, 7), 1
(27, 8), 3
(27, 9), 3
(28, 0), 2
(28, 1), 3
(28, 2), 1
(28, 3), 1
(28, 4), 1
(28, 5), 2
(28, 6), 3
(28, 7), 3
(28, 8), 1
(28, 9), 1
(29, 0), 2
(29, 1), 2
(29, 2), 3
(29, 3), 3
(29, 4), 1
(29, 5), 1
(29, 6), 1
(29, 7), 1
(29, 8), 3
(29, 9), 3
(30, 0), 3
(30, 1), 3
(30, 2), 1
(30, 3), 1
(30, 4), 1
(30, 5), 1
(30, 6), 3
(30, 7), 3
(30, 8), 1
(30, 9), 1
(31, 0), 3
(31, 1), 3
(31, 2), 3
(31, 3), 3
(31, 4), 1
(31, 5), 1
(31, 6), 3
(31, 7), 3
(31, 8), 3
(31, 9), 3
(32, 0), 1
(32, 1), 1
(32, 2), 3
(32, 3), 3
(32, 4), 1
(32, 5), 1
(32, 6), 3
(32, 7), 3
(32, 8), 3
(32, 9), 3
(33, 0), 3
(33, 1), 3
(33, 2), 1
(33, 3), 1
(33, 4), 1
(33, 5), 1
(33, 6), 3
(33, 7), 3
(33, 8), 1
(33, 9), 1
(34, 0), 1
(34, 1), 1
(34, 2), 3
(34, 3), 3
(34, 4), 1
(34, 5), 1
(34, 6), 1
(34, 7), 1
(34, 8), 3
(34, 9), 3
(35, 0), 3
(35, 1), 3
(35, 2), 1
(35, 3), 1
(35, 4), 1
(35, 5), 1
(35, 6), 3
(35, 7), 3
(35, 8), 1
(35, 9), 1
(36, 0), 3
(36, 1), 3
(36, 2), 3
(36, 3), 3
(36, 4), 1
(36, 5), 1
(36, 6), 3
(36, 7), 3
(36, 8), 3
(36, 9), 3
(37, 0), 1
(37, 1), 1
(37, 2), 3
(37, 3), 3
(37, 4), 1
(37, 5), 1
(37, 6), 1
(37, 7), 1
(37, 8), 3
(37, 9), 3
(38, 0), 3
(38, 1), 3
(38, 2), 1
(38, 3), 1
(38, 4), 1
(38, 5), 1
(38, 6), 3
(38, 7), 3
(38, 8), 1
(38, 9), 1
(39, 0), 3
(39, 1), 3
(39, 2), 3
(39, 3), 3
(39, 4), 1
(39, 5), 1
(39, 6), 1
(39, 7), 1
(39, 8), 3
(39, 9), 3
(40, 0), 1
(40, 1), 1
(40, 2), 3
(40, 3), 3
(40, 4), 1
(40, 5), 1
(40, 6), 3
(40, 7), 3
(40, 8), 3
(40, 9), 3
(41, 0), 3
(41, 1), 3
(41, 2), 1
(41, 3), 1
(41, 4), 1
(41, 5), 1
(41, 6), 3
(41, 7), 3
(41, 8), 3
(41, 9), 3
(42, 0), 1
(42, 1), 1
(42, 2), 3
(42, 3), 3
(42, 4), 1
(42, 5), 1
(42, 6), 1
(42, 7), 1
(42, 8), 3
(42, 9), 3
(43, 0), 3
(43, 1), 3
(43, 2), 1
(43, 3), 1
(43, 4), 1
(43, 5), 1
(43, 6), 3
(43, 7), 3
(43, 8), 1
(43, 9), 1
(44, 0), 1
(44, 1), 1
(44, 2), 3
(44, 3), 3
(44, 4), 1
(44, 5), 1
(44, 6), 1
(44, 7), 1
(44, 8), 3
(44, 9), 3
(45, 0), 3
(45, 1), 3
(45, 2), 3
(45, 3), 3
(45, 4), 1
(45, 5), 1
(45, 6), 3
(45, 7), 3
(45, 8), 1
(45, 9), 1
(46, 0), 3
(46, 1), 3
(46, 2), 3
(46, 3), 3
(46, 4), 1
(46, 5), 1
(46, 6), 3
(46, 7), 3
(46, 8), 3
(46, 9), 3
(47, 0), 1
(47, 1), 1
(47, 2), 3
(47, 3), 3
(47, 4), 1
(47, 5), 1
(47, 6), 1
(47, 7), 1
(47, 8), 3
(47, 9), 3
(48, 0), 1
(48, 1), 1
(48, 2), 1
(48, 3), 1
(48, 4), 1
(48, 5), 1
(48, 6), 1
(48, 7), 1
(48, 8), 1
(48, 9), 1
(49, 0), 2
(49, 1), 2
(49, 2), 2
(49, 3), 2
(49, 4), 2
(49, 5), 2
(49, 6), 2
(49, 7), 2
(49, 8), 2
(49, 9), 2
(50, 0), 1
(50, 1), 1
(50, 2), 1
(50, 3), 1
(50, 4), 1
(50, 5), 1
(50, 6), 1
(50, 7), 1
(50, 8), 1
(50, 9), 1
(51, 0), 1
(51, 1), 1
(51, 2), 1
(51, 3), 1
(51, 4), 1
(51, 5), 1
(51, 6), 1
(51, 7), 1
(51, 8), 1
(51, 9), 1
(52, 0), 1
(52, 1), 1
(52, 2), 1
(52, 3), 1
(52, 4), 1
(52, 5), 1
(52, 6), 1
(52, 7), 1
(52, 8), 1
(52, 9), 1
(53, 0), 1
(53, 1), 1
(53, 2), 1
(53, 3), 1
(53, 4), 1
(53, 5), 1
(53, 6), 1
(53, 7), 1
(53, 8), 1
(53, 9), 1
(54, 0), 1
(54, 1), 1
(54, 2), 1
(54, 3), 1
(54, 4), 1
(54, 5), 1
(54, 6), 1
(54, 7), 1
(54, 8), 1
(54, 9), 1
(55, 0), 1
(55, 1), 1
(55, 2), 1
(55, 3), 1
(55, 4), 1
(55, 5), 1
(55, 6), 1
(55, 7), 1
(55, 8), 1
(55, 9), 1
