(27, 1): (2, 5.1983999999999995)
(27, 2): (3, 4.494400000000001)
(27, 3): (3, 4.1616)
(27, 4): (1, 4.1616)
(27, 5): (1, 3.8415999999999997)
(27, 6): (1, 3.8415999999999997)
(27, 7): (1, 4.840000000000001)
(27, 8): (3, 5.569599999999999)
(27, 9): (3, 5.569599999999999)
(28, 0): (2, 5.1983999999999995)
(28, 1): (3, 5.1983999999999995)
(28, 2): (1, 4.3264000000000005)
(28, 3): (1, 3.5343999999999998)
(28, 4): (1, 3.24)
(28, 5): (2, 3.24)
(28, 6): (3, 3.24)
(28, 7): (3, 4.0)
(28, 8): (1, 4.840000000000001)
(28, 9): (1, 4.840000000000001)
(29, 0): (2, 5.76)
(29, 1): (2, 5.569599999999999)
(29, 2): (3, 4.1616)
(29, 3): (3, 3.3856)
(29, 4): (1, 3.0976)
(29, 5): (1, 3.0976)
(29, 6): (1, 3.0976)
(29, 7): (1, 4.0)
(29, 8): (3, 4.840000000000001)
(29, 9): (3, 4.840000000000001)
(30, 0): (3, 5.3824)
(30, 1): (3, 5.3824)
(30, 2): (1, 4.0)
(30, 3): (1, 3.24)
(30, 4): (1, 3.3856)
(30, 5): (1, 3.6864)
(30, 6): (3, 3.6864)
(30, 7): (3, 4.6656)
(30, 8): (1, 5.569599999999999)
(30, 9): (1, 5.1983999999999995)
(31, 0): (3, 5.9536)
(31, 1): (3, 5.76)
(31, 2): (3, 4.1616)
(31, 3): (3, 3.0976)
(31, 4): (1, 3.24)
(31, 5): (1, 3.5343999999999998)
(31, 6): (3, 3.5343999999999998)
(31, 7): (3, 4.494400000000001)
(31, 8): (3, 5.569599999999999)
(31, 9): (3, 5.1983999999999995)
(32, 0): (1, 5.569599999999999)
(32, 1): (1, 5.3824)
(32, 2): (3, 3.8415999999999997)
(32, 3): (3, 2.9583999999999997)
(32, 4): (1, 3.24)
(32, 5): (1, 3.5343999999999998)
(32, 6): (3, 3.5343999999999998)
(32, 7): (3, 4.494400000000001)
(32, 8): (3, 5.569599999999999)
(32, 9): (3, 5.1983999999999995)
(33, 0): (3, 5.569599999999999)
(33, 1): (3, 5.3824)
(33, 2): (1, 3.8415999999999997)
(33, 3): (1, 2.9583999999999997)
(33, 4): (1, 3.24)
(33, 5): (1, 3.5343999999999998)
(33, 6): (3, 3.5343999999999998)
(33, 7): (3, 4.494400000000001)
(33, 8): (1, 5.569599999999999)
(33, 9): (1, 5.1983999999999995)
(34, 0): (1, 5.017600000000001)
(34, 1): (1, 5.017600000000001)
(34, 2): (3, 3.8415999999999997)
(34, 3): (3, 2.9583999999999997)
(34, 4): (1, 3.24)
(34, 5): (1, 3.5343999999999998)
(34, 6): (1, 3.5343999999999998)
(34, 7): (1, 4.494400000000001)
(34, 8): (3, 5.569599999999999)
(34, 9): (3, 5.1983999999999995)
(35, 0): (3, 5.1983999999999995)
(35, 1): (3, 5.017600000000001)
(35, 2): (1, 3.8415999999999997)
(35, 3): (1, 2.9583999999999997)
(35, 4): (1, 2.9583999999999997)
(35, 5): (1, 2.9583999999999997)
(35, 6): (3, 2.9583999999999997)
(35, 7): (3, 3.8415999999999997)
(35, 8): (1, 4.840000000000001)
(35, 9): (1, 4.840000000000001)
(36, 0): (3, 4.840000000000001)
(36, 1): (3, 4.840000000000001)
(36, 2): (3, 3.8415999999999997)
(36, 3): (3, 2.9583999999999997)
(36, 4): (1, 2.9583999999999997)
(36, 5): (1, 2.9583999999999997)
(36, 6): (3, 2.9583999999999997)
(36, 7): (3, 3.8415999999999997)
(36, 8): (3, 4.840000000000001)
(36, 9): (3, 4.840000000000001)
(37, 0): (1, 5.569599999999999)
(37, 1): (1, 5.569599999999999)
(37, 2): (3, 4.494400000000001)
(37, 3): (3, 3.24)
(37, 4): (1, 2.9583999999999997)
(37, 5): (1, 2.9583999999999997)
(37, 6): (1, 2.9583999999999997)
(37, 7): (1, 3.8415999999999997)
(37, 8): (3, 5.1983999999999995)
(37, 9): (3, 5.569599999999999)
(38, 0): (3, 5.1983999999999995)
(38, 1): (3, 5.569599999999999)
(38, 2): (1, 4.494400000000001)
(38, 3): (1, 3.5343999999999998)
(38, 4): (1, 3.5343999999999998)
(38, 5): (1, 3.24)
(38, 6): (3, 3.24)
(38, 7): (3, 4.494400000000001)
(38, 8): (1, 5.9536)
(38, 9): (1, 6.3504000000000005)
(39, 0): (3, 4.840000000000001)
(39, 1): (3, 4.840000000000001)
(39, 2): (3, 3.8415999999999997)
(39, 3): (3, 2.9583999999999997)
(39, 4): (1, 2.9583999999999997)
(39, 5): (1, 2.9583999999999997)
(39, 6): (1, 3.24)
(39, 7): (1, 4.494400000000001)
(39, 8): (3, 5.9536)
(39, 9): (3, 6.3504000000000005)
(40, 0): (1, 4.840000000000001)
(40, 1): (1, 4.840000000000001)
(40, 2): (3, 3.8415999999999997)
(40, 3): (3, 2.9583999999999997)
(40, 4): (1, 2.9583999999999997)
(40, 5): (1, 2.9583999999999997)
(40, 6): (3, 3.24)
(40, 7): (3, 4.494400000000001)
(40, 8): (3, 5.9536)
(40, 9): (3, 6.3504000000000005)
(41, 0): (3, 4.840000000000001)
(41, 1): (3, 4.840000000000001)
(41, 2): (1, 3.8415999999999997)
(41, 3): (1, 2.9583999999999997)
(41, 4): (1, 2.9583999999999997)
(41, 5): (1, 2.9583999999999997)
(41, 6): (3, 3.24)
(41, 7): (3, 4.494400000000001)
(41, 8): (3, 5.9536)
(41, 9): (3, 6.3504000000000005)
(42, 0): (1, 4.1616)
(42, 1): (1, 4.1616)
(42, 2): (3, 3.24)
(42, 3): (3, 2.6895999999999995)
(42, 4): (1, 2.9583999999999997)
(42, 5): (1, 2.9583999999999997)
(42, 6): (1, 3.24)
(42, 7): (1, 4.494400000000001)
(42, 8): (3, 5.569599999999999)
(42, 9): (3, 5.569599999999999)
(43, 0): (3, 4.840000000000001)
(43, 1): (3, 4.840000000000001)
(43, 2): (1, 3.8415999999999997)
(43, 3): (1, 2.9583999999999997)
(43, 4): (1, 2.9583999999999997)
(43, 5): (1, 2.9583999999999997)
(43, 6): (3, 2.9583999999999997)
(43, 7): (3, 3.8415999999999997)
(43, 8): (1, 4.840000000000001)
(43, 9): (1, 4.840000000000001)
(44, 0): (1, 5.1983999999999995)
(44, 1): (1, 5.569599999999999)
(44, 2): (3, 4.494400000000001)
(44, 3): (3, 3.5343999999999998)
(44, 4): (1, 3.5343999999999998)
(44, 5): (1, 3.24)
(44, 6): (1, 2.9583999999999997)
(44, 7): (1, 3.8415999999999997)
(44, 8): (3, 4.840000000000001)
(44, 9): (3, 4.840000000000001)
(45, 0): (3, 5.1983999999999995)
(45, 1): (3, 5.569599999999999)
(45, 2): (3, 4.494400000000001)
(45, 3): (3, 3.5343999999999998)
(45, 4): (1, 3.5343999999999998)
(45, 5): (1, 3.24)
(45, 6): (3, 2.9583999999999997)
(45, 7): (3, 3.8415999999999997)
(45, 8): (1, 4.840000000000001)
(45, 9): (1, 4.840000000000001)
(46, 0): (3, 4.494400000000001)
(46, 1): (3, 4.840000000000001)
(46, 2): (3, 3.8415999999999997)
(46, 3): (3, 3.24)
(46, 4): (1, 3.24)
(46, 5): (1, 2.6895999999999995)
(46, 6): (3, 2.4336)
(46, 7): (3, 3.24)
(46, 8): (3, 3.8415999999999997)
(46, 9): (3, 3.8415999999999997)
(47, 0): (1, 4.3264000000000005)
(47, 1): (1, 4.6656)
(47, 2): (3, 4.0)
(47, 3): (3, 3.3856)
(47, 4): (1, 3.3856)
(47, 5): (1, 3.0976)
(47, 6): (1, 2.8223999999999996)
(47, 7): (1, 3.3856)
(47, 8): (3, 4.0)
(47, 9): (3, 4.0)
(48, 0): (1, 2.8223999999999996)
(48, 1): (1, 3.0976)
(48, 2): (1, 2.8223999999999996)
(48, 3): (1, 2.5600000000000005)
(48, 4): (1, 2.5600000000000005)
(48, 5): (1, 2.3104)
(48, 6): (1, 2.3104)
(48, 7): (1, 2.8223999999999996)
(48, 8): (1, 3.0976)
(48, 9): (1, 3.0976)
(49, 0): (2, 2.0736)
(49, 1): (2, 2.0736)
(49, 2): (2, 1.8496000000000004)
(49, 3): (2, 1.8496000000000004)
(49, 4): (2, 1.8496000000000004)
(49, 5): (2, 1.6384)
(49, 6): (2, 1.6384)
(49, 7): (2, 1.8496000000000004)
(49, 8): (2, 1.8496000000000004)
(49, 9): (2, 1.8496000000000004)
(50, 0): (1, 1.44)
(50, 1): (1, 1.44)
(50, 2): (1, 1.44)
(50, 3): (1, 1.44)
(50, 4): (1, 1.44)
(50, 5): (1, 1.44)
(50, 6): (1, 1.44)
(50, 7): (1, 1.44)
(50, 8): (1, 1.44)
(50, 9): (1, 1.44)
(51, 0): (1, 1.44)
(51, 1): (1, 1.44)
(51, 2): (1, 1.44)
(51, 3): (1, 1.44)
(51, 4): (1, 1.44)
(51, 5): (1, 1.44)
(51, 6): (1, 1.44)
(51, 7): (1, 1.44)
(51, 8): (1, 1.44)
(51, 9): (1, 1.44)
(52, 0): (1, 1.0)
(52, 1): (1, 1.0)
(52, 2): (1, 1.0)
(52, 3): (1, 1.0)
(52, 4): (1, 1.0)
(52, 5): (1, 1.0)
(52, 6): (1, 1.0)
(52, 7): (1, 1.0)
(52, 8): (1, 1.0)
(52, 9): (1, 1.0)
(53, 0): (1, 1.0)
(53, 1): (1, 1.0)
(53, 2): (1, 1.0)
(53, 3): (1, 1.0)
(53, 4): (1, 1.0)
(53, 5): (1, 1.0)
(53, 6): (1, 1.0)
(53, 7): (1, 1.0)
(53, 8): (1, 1.0)
(53, 9): (1, 1.0)
(54, 0): (1, 1.0)
(54, 1): (1, 1.0)
(54, 2): (1, 1.0)
(54, 3): (1, 1.0)
(54, 4): (1, 1.0)
(54, 5): (1, 1.0)
(54, 6): (1, 1.0)
(54, 7): (1, 1.0)
(54, 8): (1, 1.0)
(54, 9): (1, 1.0)
(55, 0): (1, 1.0)
(55, 1): (1, 1.0)
(55, 2): (1, 1.0)
(55, 3): (1, 1.0)
(55, 4): (1, 1.0)
(55, 5): (1, 1.0)
(55, 6): (1, 1.0)
(55, 7): (1, 1.0)
(55, 8): (1, 1.0)
(55, 9): (1, 1.0)
